,Background,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Ant_L,Cingulate_Ant_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Precentral_L,0.0,0.0,0.5671909315780692,0.17672971830652923,0.1092118696368273,0.28000478187387606,0.3025921654586404,0.38798441102056513,0.33642036566651345,0.3448905305673359,0.2545639514292673,0.1883188967780697,0.005235632983049367,0.12611254388753018,-0.01782435367807782,0.1249949074903758,-0.014768626761478955,-0.10583116798634612,0.0062129551773662,-0.13388551026555043,-0.0846862270262858,-0.060472433531740415,-0.06335573297731562,-0.10371623796495748,-0.10686286561788508,-0.04683469824343137,0.009428629987131088,-0.048921669417648264,0.15830758536050848,0.061914364343266234,-0.06274043760047182,0.2316192708980429,0.1030685789543715,0.1219861064570005,0.046169062083078576,0.0,0.0,0.11216031327867035,0.0598532847568249,-0.1422699560222242,-0.21171810550369669,-0.07477798761151405,-0.08166013887349954,-0.044351823655368,-0.29322286580427703,-0.07909246270062227,0.08137054893772103,0.10819201404451734,0.1532067087154585,0.16895637661479296,0.1422406266186399,0.02760637831254379,0.07123106467882617,0.13714743936724655,0.1173753453076595,0.1547990653825223,0.1308388114989566,0.06643304076206868,0.005798356961157222,-0.08582289002181077,-0.04529355049105402,0.6462769995326874,0.510579540125208,0.3893097663143842,0.1557317272492339,0.5139517254145631,0.22200030907867577,0.23641619798862806,0.21711374720772858,0.04509513428270578,0.0671433051288006,0.19282760388796275,-0.08830942593972191,0.20422306205811439,-0.02181804423674449,0.05860899839316798,-0.01082802259754235,0.23240223807834698,0.23744641921793935,0.20505137953666258,0.1866405555750008,0.0,0.0,-0.050553228901527476,-0.2055118732337879,0.050863763994866515,-0.07120849683225862,-0.1931014766731201,-0.041259739660914396,0.06665258139886195,0.02529433939422019,0.016139010387093415,-0.16505183942260465,-0.04212549089524227,-0.16698382373651624,-0.10337256443068811,-0.17415393123193273,-0.0670688465469908,-0.029952276567549018,-0.016493314309499355,-0.03932106098435976,-0.015625896806276563,0.026781820837307936,-0.06607859220878447,0.006874106041959473,-0.12954864194837643,0.02785961011204717,0.0023755594473240157,0.04373564919083835,-0.0845917116069843,-0.05670393990722151,-0.05510313467560321,0.06290917236802354,-0.11723513155866641,0.02375482798585973,0.04798591113496016,-0.003128408999348104,0.017799976723144408,-0.1166861483716993,-0.06406226807392648,-0.09378449517013535,0.04408732700257843,0.040285491415072844,-0.056806388208243644,-0.06488055222727283,0.15034019460172704,0.1265826806605763,0.12120600037628233,0.08921149172915085,0.050805088804943596,0.0481069904933177,0.13397154241096554,0.04177831781529702,-0.03565827531695528,0.0,0.02041921230799298,0.03677558207151723,0.05504031397625364,-0.008503348853527036,-0.0632918780659927,0.01083933839829308,0.03917067165787979,0.030950994673783205,0.046538016015640504,-0.024457740034027252,-0.007961843751563514,0.15904316545452368,0.06282042070401787,-0.06368057908169086,0.06548828622041641,-0.12298553925021473,-0.05680889298525395,-0.2729443336479308,-0.14825506509201564,-0.04635134360826724,-0.061197462068277676,-0.09273571683248188,0.04281869752738627,0.12374591388929665,0.0,0.0,0.053883366833113754,0.016317748899681576,0.018213130375526597,-0.0309170784267471,0.03364648875368985,0.06458661588814398,-0.0964588012017398,-0.006628750307614044,-0.12149187676923023,-0.019309730578001127
Precentral_R,0.0,0.5671909315780692,0.0,-0.05051061892159699,0.04631317687809634,0.0059419029058063715,0.19649414868197532,0.23841738931182546,0.2657045003537937,0.11738359708676066,0.23772761807905007,0.043988060138031845,-0.03917834806766438,0.18734196216805704,0.09868386362637119,0.17538760536801187,0.15585925126577257,-0.08349272694674237,-0.028212679994140486,-0.2682206976160861,-0.259768348242667,-0.1265964759937999,-0.025029274026019156,-0.18808816809583515,-0.198616611030171,-0.2848407760487163,-0.06896809818855833,-0.1899504641304893,0.05531541105445396,-0.06964664972909537,-0.09056215396650608,0.02108342240536009,-0.06476389696717409,0.19085355303476165,0.025069211775893756,0.0,0.0,0.17080067031438284,0.17284013196561415,-0.16039706735416415,-0.2057141840807955,-0.06063100087692822,-0.05047672968364828,-0.005444725876379017,-0.2033723539528652,0.06480768780011936,0.18216724688841082,0.16647900952438358,0.21673963207632888,0.21002280084663777,0.2460840630403601,0.08219714822838772,0.11495071172618954,0.1284231119759648,0.20978663524400218,0.12983710603265736,0.20074118058822304,-0.022479266119902686,0.08952130881178917,-0.1583368431922128,-0.04704941882938055,0.6664950252925086,0.7146722295168445,0.2792943373723682,0.30738040325295696,0.32284567926133145,0.2565084998399242,0.19013360386278477,0.346262964853938,-0.15654206429523568,-0.13546339961224213,0.2406002667646068,0.09512181278905321,0.4357356173546439,0.17389182827124905,0.007276287209198558,0.010848549502689587,0.14936568371823358,0.20562947338542614,0.16514908082804935,0.10655373981630273,0.0,0.0,-0.06943394981405525,-0.10145908297849948,0.10797201010617055,0.04411910082828214,-0.10771304305291421,0.13110839383581943,-0.0023363092650705557,0.07755079972552284,-0.09424672566557138,-0.11970753148897678,-0.28239380217006427,-0.2851206500719583,-0.24137904389336123,-0.2927983310866408,-0.26014097624288113,-0.20570396482640846,-0.05690378602476999,-0.07917217189132286,-0.025543360830406807,-0.02461232101470707,-0.14909748461489788,-0.1704308435499932,-0.18291236960519303,-0.043096124544892166,-0.03027371555544414,0.02857369364743087,-0.09533685868311448,-0.0641556847232758,-0.07050379166909827,0.009947365937590222,-0.15386601053538687,-0.04471696563229122,0.01566193455736627,-0.11767721688365641,-0.09846165947474947,-0.16091805572764423,-0.0788393608160132,-0.11726623875370616,-0.011259713159886936,-0.009972892347980468,-0.028168071997748494,-0.10172982887592939,0.0348150904356428,0.05618768334256321,-0.02810839324330232,-0.018207972201597884,0.04412433689384312,0.0400269820670625,0.024500024228958642,-0.040009448693102447,0.04369643366399049,0.0,-0.09357666523605394,-0.10080735806721723,-0.05420793679347436,-0.1262198107137411,-0.03376537640030537,-0.014070602374632556,-0.016897289242408055,0.051886704919113215,0.12914109621917244,0.010496681228063272,-0.0658550503690798,0.031929138466282446,0.012944951538770432,-0.11496460282143947,0.07062921770613009,-0.03575830714529647,-0.04860696099588525,-0.206291416510097,-0.14380216593897782,-0.02292938758638014,-0.05813410183934911,-0.03009213148645741,0.02389516808608779,0.10094144609143775,0.0,0.0,-0.0568499568204225,-0.013048865878801807,-0.003399520306060602,-0.054371980907043864,-0.12792037444984755,0.07517654550251296,-0.13834371836308074,-0.02731491172871004,-0.15520688364845422,-0.010787544293521426
Frontal_Sup_2_L,0.0,0.17672971830652923,-0.05051061892159699,0.0,0.5779975426583409,0.5691041976044616,0.34155581983800704,0.10843089815866175,0.060525069587960195,0.1826731416086204,-0.023740051990766713,0.22836263144006846,0.02953823693193293,-0.004546946096927347,-0.002577422628756832,0.2967799153004628,0.187405775280087,-0.14856899312854216,0.05428861102183456,0.6157394646474778,0.5201306657861794,0.41545961819834376,0.1779572295570947,0.24604503397993288,0.20373464922651374,0.2763394659036333,0.1517937324113075,0.20784224666422058,0.14649555667536635,0.27535048466755097,0.06018807691307652,0.18212408333148553,0.13589814010427698,-0.15110219286781898,-0.1562451364604668,0.0,0.0,0.17343927041925505,0.20277407156155086,-0.0914886861037459,-0.12954749481212835,-0.07424056045651446,-0.08564136004016087,-0.2043024839827723,-0.2658252938507709,-0.10332598030687049,-0.07894274993113823,-0.08080645835786249,-0.08027282696175041,0.10661226673673527,-0.004154485734040467,-0.22341956592017695,-0.19127325533579917,0.047039688178974755,-0.0015746990423875843,0.04014031532860477,-0.04164664879203722,-0.08742362016550505,-0.11893808742720362,0.036849513341376705,-0.02643016238802176,0.01799045147846772,0.02082533321390565,0.05749035677749662,-0.060443822406420766,0.11032036672505298,-0.0165319661065859,-0.058768552782996204,-0.05987547202553502,0.3328673337631075,0.19080313605940835,0.06264256751113742,-0.006000466631313223,0.06595076656065339,0.0486041026465153,0.01920120414571344,-0.0007999629967185802,-0.01181152528161485,0.07184601010785642,0.00025361786143615356,0.08868395878642528,0.0,0.0,-0.03385198213226441,-0.0819490697580396,-0.1381601000028065,-0.08036351846854985,-0.10096475955037251,-0.19536375240304407,0.1836653793372368,0.012384733989881047,0.04469314334426789,-0.010651170610507783,0.21295460460783389,0.09275171895043072,0.09713525041500744,0.11759470138147261,0.14505919482727914,0.08840659085340516,0.11347796469807307,-0.08185800311922165,-0.22323882304499437,-0.0627550213953046,0.03219367487953276,0.029689045609338795,0.09313688469367255,0.12986316776315276,0.11860493365165292,0.04385317757009886,0.23172692211467097,0.21182881295102943,0.04862998884653743,-0.1377934295621541,-0.08381479789532566,-0.035552786369708066,-0.0007842212036108774,0.07682507033623688,-0.029276990912227584,0.12800120498202397,0.13636003905328883,0.1552636401345098,-0.0067005387193180155,-0.11195427611455898,0.022907135769343997,-0.057884886687015046,-0.009359802468586366,-0.09023513969100987,0.06690821246414846,0.05023431940382112,-0.009540373417684182,-0.03340249944222372,0.08306649163996895,0.03865223280739711,-0.04889429525148116,0.0,0.09379212077429412,0.029620173515751594,0.08862573277441217,0.1108458881234922,-0.11075944158659057,0.0603484007501827,-0.08445335886865338,0.06076182021635707,-0.04451235038245693,0.007046074246130872,-0.013341914189538963,-0.1035893918047536,-0.018769424515148823,-0.018579440063479183,-0.04250715804892351,-0.11002056224317477,0.06647243799158137,-0.04577355610204685,0.2381374917598699,0.23654784751745594,0.22602867678064154,0.21958588798369516,0.09131033318299321,0.01594466149137213,0.0,0.0,0.09404826499623664,0.08544931224870203,0.08127356829646093,-0.0064775235400674645,0.08261356865647472,0.11207035667008347,0.1000010222335025,0.01955514463209222,0.05407725622676705,-0.023982706420224285
Frontal_Sup_2_R,0.0,0.1092118696368273,0.04631317687809634,0.5779975426583409,0.0,0.45344821478919917,0.5129515890481334,0.01901296623474236,0.14286731625501647,0.03913785227568171,0.06933211640288943,0.12954136052320275,0.03725751908835711,-0.04461311642925818,0.0008311702710673527,0.3654016555866395,0.31118807597785275,-0.21794201525973686,-0.0326387686609904,0.40345446337531893,0.5216365295521733,0.25110287152694033,0.20632702287210347,0.10521969492918289,0.22267498907140265,0.04829212428384364,0.0779811975648324,0.005197320348008633,0.19355886875681158,0.1005923907914682,-0.0059487254167563675,0.08185764421593636,0.02265975868340158,-0.1885571814921124,-0.13715593664877335,0.0,0.0,0.1893526913592588,0.3500254802999704,-0.12190972413342592,-0.17273406204026234,-0.2428384661197952,-0.16583665149965632,-0.26889499181052123,-0.3147850500495003,-0.15431533196469735,-0.09084953113006412,-0.14282399333030915,-0.10474687483308097,0.0884458450750026,0.022357590488023115,-0.28848354244998015,-0.24104255818367165,0.014709561487535215,0.04209308778700344,0.03358352568112994,0.008392399107171242,-0.18923400170224716,-0.1259729880583901,-0.11824616567285731,-0.09010308418963978,0.03858990407122421,0.12276737779795456,0.06393876905831403,0.044166984945242016,0.10289171810886175,0.15297522245132422,-0.04450390718242797,0.08844332536985955,0.18008261306926546,0.25831688926510815,0.08380464750485309,0.07034033341939067,0.18523736361176701,0.06098334263355669,-0.0059919673132570956,-0.02830151632512062,-0.03276448495092427,0.031123241164534285,-0.04861707035418845,0.037923248261186884,0.0,0.0,-0.0005599036536961433,0.0056719253808194155,-0.14859328388750018,0.013852144529022798,-0.1957911509411636,-0.18848415311174804,0.07266637226618829,0.06721744399839182,-0.08984895745323505,-0.03429375439828691,-0.05678240164115596,-0.02541532816376535,-0.04582818245989666,-0.08530801160931194,0.06523549271685966,-0.10786429979986634,0.07345171008674846,-0.07426511127082641,-0.21426446589306009,-0.09065901627019829,-0.03172435702261554,-0.11612453518721844,0.057063892905046154,0.03812458550099637,0.08271283779601131,-0.06539603646266674,0.1988306958671024,0.16684240140205983,0.06565506435289027,-0.1389977353517294,-0.08826715240971288,-0.05315679985833872,-0.012280303840068707,0.03555047114371875,-0.06912167955963501,0.11083262261620637,0.14642398730084075,0.09344691695960018,-0.10361027837220546,-0.14972115308211026,0.07581139823430794,-0.08563481502793903,-0.14602670025799394,-0.12292971114371538,-0.0029140987764304537,-0.0098166263618297,0.034870672548705475,-0.07628290847560106,-0.02496283667501682,0.007671813303454066,-0.013505578788672198,0.0,-0.08452000207782061,-0.0796007097337398,-0.025673417980794585,0.10372699974584673,-0.19298319187808688,0.053186442526458926,-0.058775934508740316,0.061377599881410325,0.024695264499725054,-0.0404313982948791,-0.004731759642703106,-0.050269476107658105,-0.06312494264973292,0.017254082648580034,-0.03686510139724966,-0.11496101852080334,0.007030586833410535,-0.008230915498431779,0.11000837087778315,0.2432845445247941,0.145688170660017,0.23952811125668644,0.002877717703142984,0.053845521668421145,0.0,0.0,0.027151548285516726,0.07535306353254477,0.04138652441787909,-0.1532738353489505,-0.018186876360318672,0.07971345112559464,-0.054052476314948014,-0.0015954491759876644,0.023102496768294522,-0.01787684491904965
Frontal_Mid_2_L,0.0,0.28000478187387606,0.0059419029058063715,0.5691041976044616,0.45344821478919917,0.0,0.5769447627156262,0.19520680747673527,0.24999218970638198,0.433405067203999,0.1419643349733386,0.20785998270612138,-0.09480264969208578,-0.0393123033838725,-0.012955422574552102,0.23986011880951294,0.11747897796297373,-0.09164684437038526,0.06332668933738896,0.31429730419779967,0.29345343238199856,0.2369745973823531,0.02510713184947875,0.01674024232716717,0.12625616185036675,0.26088757012307495,0.2548386993170005,0.06846528966273027,0.1514486207876731,0.27799210053636236,-0.05947889249219438,0.21623398248436757,0.0910318372401039,-0.07760294902914908,-0.019065058278228506,0.0,0.0,0.14345762430413259,0.19467068195530896,-0.20991837337660926,-0.22409764732269677,-0.11304871879477578,-0.026227210713339784,-0.0899278543785261,-0.2248641377970579,-0.15098743630759237,-0.06586672712499761,-0.13549212232252358,-0.1272295940630457,0.049227766957560155,-0.01764907880975904,-0.2785102559000005,-0.19847421717094915,0.09807683098667663,-0.01064006276409994,0.03603348210343271,-0.027014264508951235,-0.08356906797397422,-0.15497943346849608,-0.04362625691451469,-0.07091896691829486,0.053247594275319964,0.018717243789528434,0.2767081904770781,0.03914665800766238,0.3314553010816947,0.19374111083534098,0.11327811493215613,0.09294070811653664,0.2595310313899365,0.2834533141762744,0.07178631203357452,-0.10056014510751056,0.0024738739735460586,-0.07803723685303501,0.11543781537395183,0.0942765095081542,0.10849178332263798,0.17071760182451862,0.07451894825342988,0.11897686507486024,0.0,0.0,-0.03181224772963597,-0.05518026993357399,-0.15064865648981673,-0.09164059390805715,-0.3726191302725097,-0.2188397532087822,-0.05370171815338779,-0.18277194022633605,-0.05860232663240968,-0.06476096457616837,0.15462689885485167,-0.025229362639552538,-0.016593155054729903,-0.03730544042758524,0.028056430105498204,0.10274738475078392,0.13923966231424784,0.02797756451077506,-0.13929271433907078,0.001985683345959142,-0.032822608032399794,0.013422775004830963,0.03630549734352875,0.21218563289041698,0.19987418841823293,0.11674757088393664,0.2161992839385799,0.22513832297682318,0.11242907072306753,-0.014578699471127667,-0.08383019652448999,0.050783328652771624,-0.0030458652977971745,0.05453184159930719,0.06679639606397131,0.1886998210032694,0.14679187026361187,0.09219160150642067,0.02049078327415101,-0.061416267627171194,-0.021769736308674525,-0.10308874706282802,-0.003290233996842826,0.016783073099926382,0.08943358311166756,0.0908294793983338,-0.07752360941752222,-0.012883762316091426,0.032008292885945845,-0.03920845651683971,-0.022046640951596978,0.0,0.08168386715043463,0.05218827735878976,0.08762101112073506,0.12269134408804486,-0.13512468595724855,-0.02997448887353146,-0.0563865444746058,0.05458576521570426,-0.10856632191199414,-0.07326193879525983,-0.01790925665759124,0.03656654018555756,-0.021860934652913274,-0.030402485381465397,-0.06108997795467993,-0.07943323452422016,-0.04158924462888326,-0.11481336812110303,0.025495652121068527,0.07139379643510424,0.1574891098678658,0.09983677829298435,0.088823050085196,0.20261204233194585,0.0,0.0,0.11005370854478941,0.06464401973746146,0.04675830023128769,-0.013262645427476346,0.004066603912411525,0.04322924724875524,0.00539691121327981,0.024205892577617624,0.06131947910421815,-0.055719106384835286
Frontal_Mid_2_R,0.0,0.3025921654586404,0.19649414868197532,0.34155581983800704,0.5129515890481334,0.5769447627156262,0.0,0.2719575529211351,0.4149528221823032,0.38301684774690237,0.3802386585253233,0.19323732570631272,-0.022633271686153412,0.03393155151063711,-0.03307118764081487,0.20681958417733615,0.12780202433282,-0.14587448762229038,-0.004084314506871561,0.05689012442593909,0.20251408864156542,0.04193233832847492,0.02636852214426983,-0.11261399271430345,0.03833286300288255,0.06795890709643844,0.14445190427048002,-0.05450828773818318,0.21349166391435695,0.06859104699167455,-0.09953828397445394,0.15135368753531164,0.020631052179868853,0.00367077407875855,0.0032232537050887623,0.0,0.0,0.18966004447374984,0.3383509523057949,-0.16516923573605743,-0.17893968157497744,-0.2070225618609673,-0.11220450332738413,-0.19167750978976167,-0.2781744341416306,-0.0773492264643366,-0.051011626981164675,-0.14272335897849256,-0.0856925933905688,-0.012489342348434433,-0.003050208616832386,-0.3152716015008588,-0.2378127529013132,-0.011211849656468292,-0.055859933479581424,0.01111153766137232,-0.004963240370790613,-0.12291511258065285,-0.17438205479497762,-0.2093287391995556,-0.1754002232148963,0.193538499990297,0.19849241081349905,0.23944190089450113,0.14130282441586406,0.4597193991511959,0.4901226925773114,0.14417478852291732,0.30604309662028656,0.18484676095771885,0.39703013453690983,0.11821274296793091,-0.008067552712290739,0.06737359841705919,-0.06412703706870272,0.043625869531502305,0.015380023579516986,0.15255797259732726,0.15654473490629414,0.10554053553970691,0.13576972413803354,0.0,0.0,0.03289407511936252,-0.03040076815411295,-0.017793686956302218,-0.004698833932954809,-0.273218539461632,-0.06983421371268834,-0.13125132576560822,-0.09184716253602473,-0.12361517324507657,-0.1840821794624332,-0.08046093929670789,-0.1568914685906321,-0.1043446674722625,-0.16345680966042228,-0.050853505063249795,-0.03425477262651326,0.03725236610250561,-0.06499075840938703,-0.16577228393828225,-0.0739119869584298,-0.11498410099824713,-0.14282895141464438,-0.03832319491325281,0.07023060627643209,0.08418576015385254,0.016240438652146773,0.08802302650160027,0.06278218551124637,0.0382696879086142,-0.008168613051124672,-0.08083674846660391,0.014143320230633286,-0.05953744120224694,-0.028103382615575264,-0.06022559096311328,0.0458929402313988,0.06817728813246525,-0.0070068562799323756,0.0521492768261522,-0.0754411765563311,0.08025065758686967,-0.12125887295631735,0.040387992191830514,0.08222166920521153,0.11328292028761087,0.09882093605050922,0.07182744152080225,-0.02291035886354168,-0.013864106331456582,-0.03675579925021007,-0.03828712142678459,0.0,-0.011768282269894802,-0.007809402325212976,0.0769392743465689,0.07145662571657264,-0.17523955633862917,0.005637265035905793,-0.044040197365076264,-0.0005144015779702634,-0.04606288718859189,-0.055286868120956144,0.03044772942059857,0.07726030085029993,-0.005489864825170784,0.0406225666046994,0.04379359393854763,-0.044081040405242904,-0.07399041985684944,-0.12034685367725756,-0.05484929762568674,0.018712698305231486,0.07267018675259988,0.0988391807302783,0.07544027223780032,0.2037070547841455,0.0,0.0,0.06851693348973908,-0.00525344716072757,-0.007848974665413547,-0.05499094268820029,-0.044438661222427504,-0.010156493400778227,-0.11291974196454324,-0.054921594409662496,-0.04630302346456872,-0.04413691275420766
Frontal_Inf_Oper_L,0.0,0.38798441102056513,0.23841738931182546,0.10843089815866175,0.01901296623474236,0.19520680747673527,0.2719575529211351,0.0,0.36806123644203037,0.48401863332516737,0.45056873390911867,0.24148901022022087,0.10714938397970261,0.07980236057205253,0.0009103681245420842,-0.023824978295162152,-0.06374554171453782,-0.019165372487488393,0.0007510585106249569,-0.04658703023251484,-0.05954928250299609,-0.12973862490536622,-0.22203889848899389,-0.11720824719031087,-0.139253874417851,0.0722197014148261,-0.09326501934447583,0.03650822846769249,0.06929250267357034,-0.047721163756865026,-0.03481839533569588,0.21052211587300984,0.17218950089907903,0.15774816199655628,0.09113862345265826,0.0,0.0,0.01665052359679015,0.010483469738091748,-0.06000557419688628,-0.1698560089879833,-0.14682960617358634,-0.20019266562409338,-0.08291794950617334,-0.23564435625936092,-0.06818867440963733,-0.011186788446464226,-0.014886264995668608,-0.03237219112938188,-0.010827453413214411,-0.02512087823158343,0.021723291724530705,-0.011163841269756706,-0.003693790234983276,-0.043269272737675606,0.05586064182268215,-0.013400195962421469,0.13756216764344004,-0.02665343954989611,-0.10587084453388516,-0.10102104701215946,0.2849185605292715,0.19429864992803603,0.06723502012652784,-0.03627969838012673,0.37192807530261834,0.21818758573861508,0.21313828422019834,0.12420201768941233,0.25991556170671637,0.11875273299905961,0.0036230382894392016,-0.17092937443370296,0.0512613511876971,-0.11047168223200778,-0.1114757596475441,-0.1494303827281692,0.03660264585652388,0.058599508018873016,0.05867783478233745,0.13617122719577024,0.0,0.0,0.032143460999593206,-0.036358668694890156,0.02731458895281214,-0.10268575463353531,-0.026055038190841175,0.0644593743979601,0.01609999747721253,-0.046866972507001066,0.03878355808233366,-0.23151966524252324,0.0047316068538582725,-0.12659327877630774,0.006565466799740555,-0.01487153421008391,0.006538656425512369,0.10334838022289732,0.04956880562214671,0.08522762198177739,0.10501756044744424,0.12299925973181089,-0.04424431130110207,-0.008686339919429676,-0.0357282231683211,0.0754192603804128,-0.0426415230574106,0.00739865433456236,-0.14960208428183397,-0.0837842156666533,-0.13272351211586608,-0.01080396519782031,-0.07680343017634982,0.05624068707723554,0.12141059823861444,0.057586371335578646,0.08357243575211873,-0.08079939792659238,0.033286654488810394,0.01794328427316567,0.07042582223048155,0.11152895336731236,-0.0015283806719000013,0.013824884358630479,0.15082047118564332,0.12423763550948512,0.11065982657615937,0.08749470272340819,0.1426510033094514,-0.008087357507516381,0.12028088812487644,0.006629721106317334,-0.13491128296686886,0.0,-0.025882145505128632,-0.04424418529065413,0.009553138255519341,-0.08614700590014729,-0.06138257688604512,-0.049661445315881854,-0.05428733566775582,0.07322154873366755,-0.029264073124481437,0.038241689700244386,0.027488539364244443,0.04582479570771424,0.005654274967430293,-0.04712988084671218,0.04062456045718475,-0.0851474195309202,-0.09854417910065086,-0.25733553802599174,-0.17175047991043363,-0.13539718032248343,-0.020807120305127044,-0.02736840169436026,-0.053154540888885445,-0.08693297451344174,0.0,0.0,-0.01275583707019411,0.03917597527581904,-0.050629824032551986,0.07046885338241363,0.0021334394429436865,0.014224358673630094,-0.029068739144188036,-0.09152397565684442,-0.0757016370372347,-0.03991969768953112
